aeropuerto,tipo,hora,lugar,aerolinea
https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:40 AM
","

                            (CUN) Cancun

                        ","

                        Aerolineas Argentinas

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:40 AM
","

                            (CUN) Cancun

                        ","

                        Copa Airlines

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:40 AM
","

                            (TIJ) Tijuana

                        ","

                        Interjet

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:40 AM
","

                            (TIJ) Tijuana

                        ","

                        Iberia

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:40 AM
","

                            (TIJ) Tijuana

                        ","

                        LATAM Airlines Brasil

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:40 AM
","

                            (TIJ) Tijuana

                        ","

                        LATAM Airlines

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:40 AM
","

                            (SJD) San Jose Cabo

                        ","

                        Interjet

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:40 AM
","

                            (SJD) San Jose Cabo

                        ","

                        Iberia

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:40 AM
","

                            (SJD) San Jose Cabo

                        ","

                        LATAM Airlines Brasil

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:40 AM
","

                            (SJD) San Jose Cabo

                        ","

                        LATAM Airlines

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:50 AM
","

                            (ZIH) Ixtapa/Zihuatanejo

                        ","

                        Aeromexico

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:50 AM
","

                            (ZIH) Ixtapa/Zihuatanejo

                        ","

                        Air France

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:50 AM
","

                            (ZIH) Ixtapa/Zihuatanejo

                        ","

                        Copa Airlines

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:50 AM
","

                            (ZIH) Ixtapa/Zihuatanejo

                        ","

                        KLM

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:50 AM
","

                            (ZIH) Ixtapa/Zihuatanejo

                        ","

                        WestJet

                    "

https://www.aeropuertos.net/aeropuerto-internacional-de-la-ciudad-de-mexico/,llegada,"


                                                                10:50 AM
","

                            (MTY) Monterrey

                        ","

                        Interjet

                    "
